State,FIPS,County,Veteran Population,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients
ND,38009,BOTTINEAU,698.49,1735552.1,1142024.35,0,55304.87,0,0,11022.5,527200.37,194.08
ND,38011,BOWMAN,223.04,1161994.45,406342.42,0,3099.38,0,0,40037.11,712515.54,129.06
ND,38013,BURKE,193.55,661744.39,323883.69,0,3997.44,0,0,6466.78,327396.47,62.03
ND,38015,BURLEIGH,6848.22,20091336.25,11069282.34,0,1387221.99,0,0,373253.53,7261578.39,1871.81
ND,38017,CASS,10047.69,65205160.02,22631755.52,140929.35,3186306.72,0,6379114.82,966444.53,31900609.08,3755.62
ND,38019,CAVALIER,454.79,1097225.57,532180.07,0,42667.26,0,0,35023.22,487355.02,133.06
ND,38021,DICKEY,465.92,1548143.29,800344.24,0,54130.08,0,0,2260.47,691408.5,137.06
ND,38023,DIVIDE,223.02,466095.25,265183.88,0,15558.17,0,0,3774.12,181579.07,67.03
ND,38025,DUNN,286.91,1176387.21,627181.32,0,37330.75,0,0,3984.78,507890.36,86.04
ND,38027,EDDY,216.88,1041860.66,501657.5,0,3540.52,0,0,137864.56,398798.07,67.03
ND,38029,EMMONS,336.85,1116533.78,671647.11,0,7317.76,0,0,791.32,436777.59,146.06
ND,38031,FOSTER,266.66,832919.61,420422.04,0,13162.18,0,0,11761.35,387574.03,75.03
ND,38033,GOLDEN VALLEY,201.56,267277.26,136361.03,0,0,0,0,3069.41,127846.82,40.02
ND,38035,GRAND FORKS,6567.19,21738755.29,12203281.75,0,2534551.36,0,0,570316.55,6430605.63,1433.62
ND,38037,GRANT,254.46,824945.37,400903.6,0,16730.98,0,0,509.52,406801.28,77.03
ND,38039,GRIGGS,241.27,1012123.22,537926.89,0,21445.2,0,0,6851.68,445899.44,95.04
ND,38041,HETTINGER,312.73,907783.75,302562.84,0,22506.9,0,0,4534.98,578179.03,75.03
ND,38043,KIDDER,242.25,1029366.73,540797.29,0,4986.2,0,0,5614.81,477968.43,70.03
ND,38045,LA MOURE,322.44,991861.02,425788.49,0,46105.93,0,0,4032.54,515934.06,125.05
ND,38047,LOGAN,167.62,824211.86,397384.54,0,91.09,0,0,21999.11,404737.12,84.04
ND,38049,MC HENRY,578.51,1722880.34,1120572.58,0,51857.85,0,0,13565.51,536884.39,161.07
ND,38051,MC INTOSH,199.61,851247.93,410898.3,0,134.9,0,0,37053.17,403161.56,96.04
ND,38053,MC KENZIE,562.2,1649139.3,783923.63,0,13702.49,0,0,344.28,851168.9,132.06
ND,38055,MC LEAN,864.36,3010368.84,1692292.48,0,58126.2,0,0,53143.75,1206806.42,294.13
ND,38057,MERCER,857.93,1318655.88,701438.01,0,41910.31,0,0,14100.32,561207.24,168.07
ND,38059,MORTON,2481.37,8608400.67,4373211.65,0,367860.55,0,0,76195.1,3791133.37,717.31
ND,38061,MOUNTRAIL,620.7,2497728.46,1443089.29,0,47976.67,0,0,3435.62,1003226.89,190.08
ND,38063,NELSON,414.73,1757342.21,914018.71,0,38401.43,0,0,12865.01,792057.07,150.06
ND,38065,OLIVER,148.32,560494.8,344692.79,0,17144.89,0,0,6381.71,192275.42,45.02
ND,38067,PEMBINA,888.05,2635370.78,1491687.18,0,83443.29,0,0,77944.23,982296.08,258.11
ND,38069,PIERCE,484.82,1336498.1,746123.21,0,52859.73,0,0,7397.03,530118.13,109.05
ND,38071,RAMSEY,723.03,4114737.85,1859557.03,0,80833.36,0,0,93023.62,2081323.84,339.15
ND,38073,RANSOM,522.62,3885360.2,1427638.04,0,13771.56,0,0,36489.7,2407460.9,215.09
ND,38075,RENVILLE,287.11,995450.14,619805.75,0,19153.42,0,0,11238.49,345252.48,87.04
ND,38077,RICHLAND,1162.18,5413579.53,2167464.67,0,159588.71,0,0,166621.42,2919904.73,363.16
ND,38079,ROLETTE,930.62,3281929.27,1862677.26,0,207215.92,0,0,29359.47,1182676.61,196.08
ND,38081,SARGENT,341.89,1303690.16,657094.45,0,20886.68,0,0,15225.66,610483.37,111.05
ND,38083,SHERIDAN,155.85,346422.16,162689.18,0,13653.82,0,0,13576.13,156503.02,50.02
ND,38085,SIOUX,355.61,1309509.58,730230.99,0,26436.12,0,0,342.61,552499.87,57.02
ND,38087,SLOPE,50.7,401041.94,104053.68,0,4993.18,0,0,0,291995.08,9
ND,38089,STARK,2124.6,6270304.58,2846217.1,0,261887.61,0,0,42208.16,3119991.71,670.29
ND,38091,STEELE,249.71,1031449.93,565712.95,0,30776.18,0,0,1319.33,433641.47,62.03
ND,38093,STUTSMAN,1829.83,7717358.03,3475306.4,0,265265.66,0,0,143443.48,3833342.48,610.26
ND,38095,TOWNER,277.06,859281.75,368907.13,0,18485.26,0,0,7400.12,464489.24,85.04
ND,38097,TRAILL,795.28,3908632.44,1715665.3,0,143713.39,0,0,35507.4,2013746.36,252.11
ND,38099,WALSH,1160.44,3419286.65,1415509.99,0,39294.62,0,0,157433.48,1807048.56,345.15
ND,38101,WARD,5384.54,21874161.08,14825609.41,0,1751287.07,0,0,356608.99,4940655.6,1549.67
ND,38103,WELLS,416.37,1197938.69,585462.18,0,47287.28,0,0,11140.65,554048.58,121.05
ND,38105,WILLIAMS,1836.32,5719152.35,2891700.75,0,150653.12,0,0,109171.65,2567626.83,588.25
OH,39001,ADAMS,2245.02,11369559.71,4953666.71,0,76191.5,0,0,36207.94,6303493.57,619.27
OH,39003,ALLEN,9276.8,22966489.75,12034947.48,0,822071.78,0,0,422781.72,9686688.78,1758.76
OH,39005,ASHLAND,3941.11,13166121.35,5820478.37,0,307229.85,0,0,203615.41,6834797.73,1052.45
OH,39007,ASHTABULA,9256.98,33335253.84,14265100.22,0,709086.09,0,0,443246.76,17917820.78,2888.25
OH,39009,ATHENS,4137.15,19890393.98,9550660.34,0,852489.97,0,0,192642.76,9294600.9,1153.5
OH,39011,AUGLAIZE,4354.56,8225933.54,4272191.93,0,406205.58,0,0,157906.26,3389629.77,712.31
OH,39013,BELMONT,6139.01,20621130,11338538.85,0,619417.78,0,0,311860.25,8351313.13,1653.71
OH,39015,BROWN,3910,16412537.11,7257111.21,0,458983.58,0,0,78797.77,8617644.55,1009.44
OH,39017,BUTLER,27228.24,77925363.99,35918658.83,0,3249938.5,0,0,1224910.16,37531856.51,4546.96
OH,39019,CARROLL,2601.89,7752524.7,3394739.76,0,155426.59,0,0,108392.1,4093966.25,633.27
OH,39021,CHAMPAIGN,3304.14,8983505.4,4528643.2,0,263945.19,0,0,139654.84,4051262.17,541.23
OH,39023,CLARK,14476.23,47108717.86,23781679.87,0,1363122.13,0,0,779305.6,21184610.25,2867.24
OH,39025,CLERMONT,15508.77,47273781.55,20005934.72,0,1873611.37,0,0,681080.63,24713154.82,3071.33
OH,39027,CLINTON,4023.24,11941154.76,6038505.79,0,302682.34,0,0,34327.87,5565638.76,604.26
OH,39029,COLUMBIANA,9482.5,34887396.99,17354670.89,0,834129.4,0,0,398566.16,16300030.54,3052.32
OH,39031,COSHOCTON,3110.02,9513976.72,5139024.81,0,193684.66,0,0,161235.88,4020031.37,883.38
OH,39033,CRAWFORD,4019.76,12966960.29,6674774.86,0,241788.31,0,0,245321.57,5805075.55,926.4
OH,39035,CUYAHOGA,90925.82,1660606213,145087705.1,39320151.52,13638744.65,0,1198686275,8939801.04,254933536.3,20720.95
OH,39037,DARKE,4194.14,13127023.91,6289744.36,0,275760.22,0,0,121354.42,6440164.91,846.37
OH,39039,DEFIANCE,3292.25,8099370.14,4642313.28,0,209777.94,0,0,264147.3,2983131.62,553.24
OH,39041,DELAWARE,11468.81,18425237.56,9558044.93,0,912415.43,0,0,732249.91,7222527.29,1231.53
OH,39043,ERIE,7832.7,30169685.78,14747003.8,0,730087.79,0,0,627684.9,14064909.29,2086.9
OH,39045,FAIRFIELD,12822.34,37664558.48,16216036.94,0,1550058.43,0,0,705199.23,19193263.88,2673.16
OH,39047,FAYETTE,2278.15,11322083.17,4705569.86,0,184750.13,0,0,134486.18,6297276.99,581.25
OH,39049,FRANKLIN,75066.37,263354410.6,109769618.4,1776041.78,14021912.98,0,2362294.53,6228522.11,129196020.7,15393.65
OH,39051,FULTON,3087.69,7611710.21,3556650.62,0,309324.69,0,0,180323.15,3565411.75,579.25
OH,39053,GALLIA,2577.65,13415982.35,6712406.79,0,400496.06,0,0,91849.03,6211230.47,751.32
OH,39055,GEAUGA,7606.56,15094003.14,6694441.14,0,545044.64,0,0,457742,7396775.35,1190.51
OH,39057,GREENE,15131.42,63179382.23,37157551.09,0,4076390.01,0,0,1099328.61,20846112.52,2504.08
OH,39059,GUERNSEY,3429.4,16784099.21,8015184.53,0,367658.48,0,0,126972.71,8274283.5,1241.54
OH,39061,HAMILTON,54524.67,223368969.1,81048186.89,547753.37,6250005.1,0,4212005.38,5227840.25,126083178.1,11528.98
OH,39063,HANCOCK,5730.45,11770128.53,5891515.67,0,857050.85,0,0,370620.07,4650941.94,896.39
OH,39065,HARDIN,2299.79,5967690.8,3037992.29,0,239303.57,0,0,85191.89,2605203.05,457.2
OH,39067,HARRISON,1836.62,5555840.22,2589681.76,0,201896.02,0,0,100112.09,2664150.35,418.18
OH,39069,HENRY,2391.09,4363954.04,2337536.05,0,204925.12,0,0,171450.88,1650041.98,307.13
OH,39071,HIGHLAND,3589.2,17166051.29,6635044.66,0,351831.74,0,0,209977.27,9969197.62,910.39
OH,39073,HOCKING,2859.84,10905692.39,4481019.45,0,267136.11,0,0,88871.38,6068665.45,701.3
OH,39075,HOLMES,1700.88,10971889.98,2888145.32,0,70264.63,0,0,49081.13,7964398.9,381.16
OH,39077,HURON,4986.37,13435311.31,6005130.47,0,430414.5,0,0,407716.25,6592050.09,1138.49
OH,39079,JACKSON,3128.01,18251559.55,7925402.65,0,242563.12,0,0,35631.21,10047962.57,976.42
OH,39081,JEFFERSON,6846.3,22970853.21,10699643.12,0,503240.59,0,0,291300.92,11476668.58,1690.73
OH,39083,KNOX,4604.53,13840058.68,6468427.21,0,394098.44,0,0,243158.2,6734374.83,1003.43
OH,39085,LAKE,19912,55013315.84,22434766.46,0,2697774.33,0,0,1545257.56,28335517.48,4579.98
OH,39087,LAWRENCE,5660.06,34896589.25,15590436.3,0,709111.68,0,0,231347.77,18365693.51,2038.88
OH,39089,LICKING,13848.34,45563310.32,20980120.52,0,1588138.38,0,0,835153.47,22159897.96,3097.34
OH,39091,LOGAN,4282.32,9902285.96,4487747.2,0,262444.12,0,0,128138.08,5023956.57,619.27
OH,39093,LORAIN,25676.57,72166348.71,31463590.44,0,2950968.25,0,0,1886914.12,35864875.89,5704.47
OH,39095,LUCAS,31627.91,79678250.43,38772305.33,0,4205168.71,0,0,2480548.54,34220227.85,5463.36
OH,39097,MADISON,4034.7,9222764.41,4377988.3,0,351360.89,0,0,210389.81,4283025.41,543.23
OH,39099,MAHONING,22401.56,69816507.27,33025642.62,0,2037275.91,0,0,1999804.6,32753784.15,6005.6
OH,39101,MARION,5715.43,15173522.85,7168311.88,0,512310.55,0,0,199566.39,7293334.04,1204.52
OH,39103,MEDINA,13881.06,31501222.16,15156431.37,0,1408686.86,0,0,773727.21,14162376.72,2073.9
OH,39105,MEIGS,2448.28,8624449.55,4408108.27,0,174423.93,0,0,134771.67,3907145.69,620.27
OH,39107,MERCER,2964.81,7739108.53,4246985.5,0,239721.64,0,0,70523.59,3181877.81,621.27
OH,39109,MIAMI,8572.17,25063171.96,11820567.99,0,1024383.8,0,0,371815.66,11846404.51,1540.67
OH,39111,MONROE,1751.01,4572888.98,2641718.06,0,93781.94,0,0,54243.92,1783145.07,399.17
OH,39113,MONTGOMERY,47618.2,237673428.3,89719877.79,1580355.59,8124450.42,0,3860073.18,3731149.51,130657521.9,10989.75
OH,39115,MORGAN,1189.1,6261040.96,3161052.92,0,112763.73,0,0,76523.3,2910701.02,382.17
OH,39117,MORROW,3255.31,8796705.3,3980965.9,0,207202.42,0,0,289544.69,4318992.29,708.31
OH,39119,MUSKINGUM,6555.51,22730476.29,11153814.58,0,814140.61,0,0,401207.56,10361313.53,1922.83
OH,39121,NOBLE,1322.11,3465074.06,1754729.75,0,51401.96,0,0,49494.36,1609447.99,332.14
OH,39123,OTTAWA,3837.03,10695930.4,4960716.41,0,378129.65,0,0,373710.31,4983374.03,847.37
OH,39125,PAULDING,1674.06,3258583.4,1764388.82,0,74847.74,0,0,7661.95,1411684.89,273.12
OH,39127,PERRY,2944.31,10171726.63,4608157.36,0,231455.78,0,0,215903.21,5116210.28,683.3
OH,39129,PICKAWAY,4963.51,21501776.54,8494671.59,0,379554.17,0,0,91468.58,12536082.21,1139.49
OH,39131,PIKE,2411.3,18229964.22,6325010.89,0,204360.47,0,0,87313.89,11613278.97,805.35
OH,39133,PORTAGE,12719.01,35904379.79,16170011.53,0,1791550.45,0,0,841313.89,17101503.92,2856.23
OH,39135,PREBLE,3690.66,13220973.31,5413857.77,0,289238.55,0,0,443428.75,7074448.24,774.33
OH,39137,PUTNAM,2126.68,4137178.66,2418037.02,0,311030.69,0,0,154602.51,1253508.44,344.15
OH,39139,RICHLAND,11956.14,35157608.29,15479382.36,0,1188276.35,0,0,632780.72,17857168.87,3420.48
OH,39141,ROSS,6969.94,61638923.46,15526370.9,667931.46,614539.72,0,2357570.51,128498.87,42344012,2377.03
OH,39143,SANDUSKY,4985.72,12076815.71,6069085.2,0,539937.35,0,0,600715.49,4867077.67,1010.44
OH,39145,SCIOTO,6642.17,34329989.92,15329356.49,0,647167.36,0,0,425380.36,17928085.71,2131.92
OH,39147,SENECA,4553.96,10691748.07,5380014.97,0,473319,0,0,439770.29,4398643.8,953.41
OH,39149,SHELBY,3772.27,9644798.38,4131338.94,0,312974.6,0,0,134089.76,5066395.07,673.29
OH,39151,STARK,31690.2,89147465.18,40681216.55,0,3069036.32,0,0,2479527.82,42917684.48,6980.02
OH,39153,SUMMIT,43227.34,125070789.1,56870991.12,0,5685785.37,0,0,3274199.97,59239812.59,9547.13
OH,39155,TRUMBULL,20926.79,60597411.43,27397599.67,0,1846989.46,0,0,1030910.74,30321911.57,5361.32
OH,39157,TUSCARAWAS,8106.1,23849809.56,11949972.35,0,573722.06,0,0,478389.23,10847725.92,2333.01
OH,39159,UNION,4027.52,7903683.14,4166236.51,0,502974.38,0,0,173055.88,3061416.37,443.19
OH,39161,VAN WERT,2598.37,5823998.53,2927316.72,0,252899.14,0,0,136684.71,2507097.97,448.19
OH,39163,VINTON,1260.49,8366628.3,3453000.27,0,156664.41,0,0,7671.59,4749292.03,407.18
OH,39165,WARREN,15463.59,33653044.49,16739427.54,0,1760443.24,0,0,856356.93,14296816.78,1949.84
OH,39167,WASHINGTON,6158.28,18762926.09,10292255.73,0,623429,0,0,479272.87,7367968.5,1681.73
OH,39169,WAYNE,8867.79,24461652.47,10461047.87,0,594567.11,0,0,740217.96,12665819.53,1756.76
OH,39171,WILLIAMS,3274.09,7406399,3771318.27,0,212294.14,0,0,210040.31,3212746.29,542.23
OH,39173,WOOD,8876.37,16880776.47,8674045.17,0,1419559.03,0,0,623763.94,6163408.32,1198.52
OH,39175,WYANDOT,1628.94,4408165.24,2038160.44,0,149310.36,0,0,35670.03,2185024.4,352.15
OK,40001,ADAIR,1512.99,12857045.48,7457295.24,0,224384.11,0,0,21760.81,5153605.33,617.27
OK,40003,ALFALFA,806.91,1362488.93,994832.55,0,9299.83,0,0,6385.8,351970.76,81.04
OK,40005,ATOKA,1469.92,6898981.38,4743662.46,0,146045.64,0,0,40841.01,1968432.27,326.14
OK,40007,BEAVER,361.37,1084385.26,636351.41,0,24954.4,0,0,2786.53,420292.93,99.04
OK,40009,BECKHAM,1656.85,5626476.78,3524654.25,0,170163.56,0,0,76360.99,1855297.98,307.13
OK,40011,BLAINE,1035.86,3072339.88,1687589.95,0,23352.95,0,0,142979.61,1218417.37,194.08
OK,40013,BRYAN,3801.41,21723682.36,13218161.13,0,839624.62,0,0,144531.71,7521364.91,1178.51
OK,40015,CADDO,2451,13261331.38,8673922.4,0,248034.97,0,0,205219.01,4134155,689.3
OK,40017,CANADIAN,9537.62,37425777.65,24085053.6,0,1900499.84,0,0,594515.37,10845708.85,1742.75
OK,40019,CARTER,4380.43,22897194.96,14828272.94,0,471617.27,0,0,174395.25,7422909.5,1075.46
OK,40021,CHEROKEE,4273.31,33388637.85,20912624.38,0,1065010.71,0,0,95721.97,11315280.78,1343.58
OK,40023,CHOCTAW,1295.93,8411412.64,5876902.04,0,113133.06,0,0,88532.67,2332844.86,472.2
OK,40025,CIMARRON,166.53,726852.2,333933.4,0,11201.35,0,0,687.18,381030.28,77.03
OK,40027,CLEVELAND,23393.82,108570743.1,69192401.25,0,8181823.53,0,0,1051216.16,30145302.14,4269.85
OK,40029,COAL,488.5,3710538.51,2688475.86,0,77218.32,0,0,11438.81,933405.52,162.07
OK,40031,COMANCHE,14883.38,145723591.7,114678416.6,0,7822296.57,0,555840.68,1016959.68,21650078.11,5158.23
OK,40033,COTTON,635.58,3627548.88,2660387.79,0,76866.45,0,0,18840.3,871454.35,144.06
OK,40035,CRAIG,1314.66,8657182.26,4761017.7,0,108628.48,0,0,454885.44,3332650.64,437.19
OK,40037,CREEK,7437.8,29860513.6,18734422.73,0,675842.31,0,0,241318.85,10208929.71,1608.7
OK,40039,CUSTER,1858.58,11189720.95,7438547.74,0,369409.58,0,0,153527.64,3228235.98,473.2
OK,40041,DELAWARE,4877.01,22879366.11,13693001.56,0,459197.68,0,0,88698.49,8638468.37,1406.61
OK,40043,DEWEY,347.53,1168792.91,722496.46,0,10142.63,0,0,32847.51,403306.31,69.03
OK,40045,ELLIS,408.78,1163622.45,721855.17,0,38119.36,0,0,1893.8,401754.12,84.04
OK,40047,GARFIELD,5217.88,19461191.22,13781377.81,0,764331.51,0,0,321836.85,4593645.06,897.39
OK,40049,GARVIN,2180.41,16509365.62,10579108.36,0,235262.14,0,0,466359.3,5228635.82,729.32
OK,40051,GRADY,3915.13,20866740.61,14666749.8,0,639567.55,0,0,131249.21,5429174.06,897.39
OK,40053,GRANT,427.66,808822.31,527545.11,0,32326.52,0,0,21967.37,226983.31,69.03
OK,40055,GREER,505.58,3209401.9,2221057.87,0,74945.61,0,0,36881.66,876516.76,164.07
OK,40057,HARMON,263.95,1113427.22,763212.09,0,27581.84,0,0,14009.03,308624.26,52.02
OK,40059,HARPER,322.31,600244.99,381229.1,0,1129.98,0,0,10843.49,207042.42,45.02
OK,40061,HASKELL,1066.85,10806556.12,6482915.05,0,107494.69,0,0,54161.79,4161984.59,503.22
OK,40063,HUGHES,1287.03,9268963.86,6455713.02,0,192158.69,0,0,76866.24,2544225.91,406.18
OK,40065,JACKSON,3299.59,18140522.82,14524952.14,0,963359.1,0,0,240792.52,2411419.06,565.24
OK,40067,JEFFERSON,720.93,3493609.63,2174163.72,0,29633.79,0,0,42615.39,1247196.73,197.09
OK,40069,JOHNSTON,906.76,6553283.44,4151023.3,0,272967.2,0,0,50031.75,2079261.19,317.14
OK,40071,KAY,4637.64,17407054.47,9511818.12,0,512721.88,0,0,418095.43,6964419.04,1038.45
OK,40073,KINGFISHER,931.35,2619215.89,1756182.67,0,103919.42,0,0,67824.14,691289.66,130.06
OK,40075,KIOWA,1048.9,5357708.42,3579823.53,0,147425.31,0,0,99990.99,1530468.6,254.11
OK,40077,LATIMER,831.02,8997285.61,6712066.75,0,158851.84,0,0,20538.98,2105828.04,349.15
OK,40079,LE FLORE,4311.72,34739826.06,20441198.71,0,593587.37,0,0,237303.07,13467736.92,1892.82
OK,40081,LINCOLN,3451.61,17135531.45,10874278.55,0,441408,0,0,216303.28,5603541.61,802.35
OK,40083,LOGAN,3729.69,15549642.9,9205643.43,0,1278102.77,0,0,86377.24,4979519.46,809.35
OK,40085,LOVE,847.38,4052134.97,2387957.55,0,41635.59,0,0,90992.9,1531548.92,182.08
OK,40087,MC CLAIN,2610.73,19461611.06,13089810.23,0,558385.46,0,0,177365.97,5636049.41,792.34
OK,40089,MC CURTAIN,2430.42,16193409.5,10608680.63,0,154133.66,0,0,18689.13,5411906.08,864.37
OK,40091,MC INTOSH,2639.1,24766097.18,14097485.6,0,180864.7,0,0,159613.39,10328133.5,1158.5
OK,40093,MAJOR,642.58,1988536.97,1273335.36,0,78253.51,0,0,61083.33,575864.77,106.05
OK,40095,MARSHALL,1477.38,7414646.89,4840890.52,0,155534.83,0,0,35330.18,2382891.37,443.19
OK,40097,MAYES,3495.54,22550688.63,13644663.46,0,475648,0,0,78676.34,8351700.82,1086.47
OK,40099,MURRAY,1241.65,10506786.75,6758460.92,0,183830.34,0,0,55182.65,3509312.85,447.19
OK,40101,MUSKOGEE,6596.12,157344811,38787834.03,3203508.22,2576785.14,0,80789173.02,360583.34,31626927.28,3089.34
OK,40103,NOBLE,900.25,3496378.02,1962224.34,0,145271.45,0,0,4908.22,1383974.01,191.08
OK,40105,NOWATA,1022.95,4275690.92,3183912.33,0,36040.18,0,0,39127.47,1016610.95,232.1
OK,40107,OKFUSKEE,1025.93,6207565.38,4292539.51,0,80210.58,0,0,13608.15,1821207.14,300.13
OK,40109,OKLAHOMA,58415.51,328304973.6,186428057.1,0,15944198.93,0,3512984.05,4217307.87,118202425.7,13884
OK,40111,OKMULGEE,3550.98,28112109.57,17671651.77,0,557942.66,0,0,153885.94,9728629.19,1280.55
OK,40113,OSAGE,4562.73,22957282.85,16273865.16,0,665481.46,0,0,275201.69,5742734.55,1009.44
OK,40115,OTTAWA,3474.25,15233002.87,9997417.56,0,348814.01,0,0,154443.59,4732327.71,753.33
OK,40117,PAWNEE,1587.66,7324279.95,4724006.1,0,208529.65,0,0,69392.94,2322351.26,384.17
OK,40119,PAYNE,4961.79,19524269.99,12541775.11,0,1643114.9,0,0,286259.03,5053120.95,838.36
OK,40121,PITTSBURG,5294.56,29315490.07,19138484.99,0,748564.4,0,0,365710.85,9062729.83,1360.59
OK,40123,PONTOTOC,2955.61,19731766.31,14056144.06,0,730655.36,0,0,118971.41,4825995.48,942.41
OK,40125,POTTAWATOMIE,6914.53,35467789.09,23112773.52,0,1128793.42,0,0,218491.94,11007730.2,1471.64
OK,40127,PUSHMATAHA,1276.76,9817388.78,6865665.9,0,96631.57,0,0,16091.7,2838999.61,445.19
OK,40129,ROGER MILLS,299.21,1087341.09,625414.12,0,16749.61,0,0,12942.53,432234.83,65.03
OK,40131,ROGERS,8964.77,37987460.98,24948563.31,0,1383581.34,0,0,254434.38,11400881.95,1884.81
OK,40133,SEMINOLE,2145.03,13722108.43,8786790.35,0,356531.44,0,0,92925.32,4485861.31,675.29
OK,40135,SEQUOYAH,4271.38,29318362.64,17860234.74,0,457455.69,0,0,338673.33,10661998.88,1543.67
OK,40137,STEPHENS,4336.63,25131031.44,16893138.26,0,639147.37,0,0,209825.71,7388920.11,1271.55
OK,40139,TEXAS,1136.73,2670826.17,1251760.93,0,77519.89,0,0,96214.99,1245330.36,252.11
OK,40141,TILLMAN,666.81,3451008.73,2428578.41,0,145932.81,0,0,13640.38,862857.13,192.08
OK,40143,TULSA,47130.02,176815804.6,106609160.8,0,9471680.73,0,0,3313322.38,57421640.7,10212.41
OK,40145,WAGONER,7075.96,33550916.27,20214135.54,0,1065627.34,0,0,253355.65,12017797.74,1766.76
OK,40147,WASHINGTON,4946.32,22637300.74,15243929.43,0,491633.93,0,0,941686.72,5960050.67,1093.47
OK,40149,WASHITA,1108.75,4250662.34,3013569.84,0,95622.64,0,0,29898.94,1111570.92,182.08
OK,40151,WOODS,677.92,2535841.16,1323661.53,0,134863.87,0,0,75213.91,1002101.85,115.05
OK,40153,WOODWARD,1465.6,4301544.43,2800114.55,0,138675.63,0,0,80184.22,1282570.03,241.1
OR,41001,BAKER,1783.86,9236765.27,4646745.31,0,149602.52,0,0,148369.11,4292048.34,725.31
OR,41003,BENTON,6257.3,21409687.54,12246201.85,0,2266786.31,0,0,706373,6190326.38,1074.46
OR,41005,CLACKAMAS,35255.08,104457375.5,52543582.04,0,4064344.18,0,0,1848195.73,46001253.56,5336.31
OR,41007,CLATSOP,4128.8,16637445.5,9128060.18,0,453404.11,0,0,300662.51,6755318.7,1002.43
OR,41009,COLUMBIA,5430.31,22108210.29,11405925.21,0,650503.97,0,0,246629.1,9805152.01,1237.53
OR,41011,COOS,8414.3,45461768.34,27821608.96,0,935797.99,0,0,719846.66,15984514.72,2763.19
OR,41013,CROOK,2014.48,8392113.18,4470246.82,0,183985.71,0,0,12592.93,3725287.71,753.33
OR,41015,CURRY,3401.72,17617434.11,11167631.83,0,233157.55,0,0,350042.06,5866602.68,1284.56
OR,41017,DESCHUTES,15676.3,48008804.68,26817192.06,0,1779627.02,0,0,933101.77,18478883.84,3785.64
OR,41019,DOUGLAS,13759.81,132465539.7,57488753.2,183620.45,1600630.21,0,1821706.74,985741.84,70385087.24,6567.84
OR,41021,GILLIAM,191.93,723695.27,378002.5,0,16683.49,0,0,2316.45,326692.83,65.03
OR,41023,GRANT,793.98,3299888.75,2040157.13,0,47673.38,0,0,11057.63,1201000.62,221.1
OR,41025,HARNEY,1000.96,4282956.08,2138109.55,0,81973.18,0,0,6714.07,2056159.28,268.12
OR,41027,HOOD RIVER,1453.83,4316534.39,2671662.01,0,115961.2,0,0,182195.36,1346715.81,289.12
OR,41029,JACKSON,23942.75,136821283.8,55915364.96,6574476.53,2625868.56,0,5171573.89,1347898.44,65186101.39,7596.28
OR,41031,JEFFERSON,1812.46,7038758.95,4117913.36,0,180083.49,0,0,118481.06,2622281.04,515.22
OR,41033,JOSEPHINE,10555.31,49578658.1,28602571.29,0,1187755.3,0,0,656259.12,19132072.4,3275.42
OR,41035,KLAMATH,7803.18,41738497.9,25818123.03,0,1319896.97,0,0,409473.65,14191004.25,2618.13
OR,41037,LAKE,878.18,4637981.91,2913277.37,0,33647.85,0,0,9132.39,1681924.31,318.14
OR,41039,LANE,34573.29,133587337.9,76661392.25,0,6985126.04,0,0,1929879.02,48010940.62,9181.97
OR,41041,LINCOLN,5841.55,25447695.29,14334003.16,0,359158.2,0,0,437639.81,10316894.12,1462.63
OR,41043,LINN,11256.5,47637039.06,28933183.74,0,1905221.89,0,0,459572.37,16339061.05,2525.09
OR,41045,MALHEUR,2757.37,9699041.58,4666623.24,0,272562.15,0,0,136232.62,4623623.57,619.27
OR,41047,MARION,24434.06,93665720.25,55488200.28,0,3206414.76,0,0,1434052.22,33537052.99,4717.04
OR,41049,MORROW,993.87,3900038.54,1610159.53,0,78973.72,0,0,58745.67,2152159.62,304.13
OR,41051,MULTNOMAH,46350.89,271203484.4,90327720.4,3560571.57,10275759.45,0,30762702.79,3757582.55,132519147.7,10494.54
OR,41053,POLK,6748.02,23195771.42,13740853.54,0,1258207.58,0,0,383182.32,7813527.98,1162.5
OR,41055,SHERMAN,270.05,1611315.21,784978.48,0,14173.89,0,0,32334.84,779828,83.04
OR,41057,TILLAMOOK,2842.86,14385162.42,8440350.48,0,216747.93,0,0,109741.23,5618322.77,795.34
OR,41059,UMATILLA,6671.78,31816517.03,15530704.01,0,647535.5,0,0,364268.82,15274008.7,2189.95
